5
-9.4051 -8.6968
-12.1501 -7.2600
3.0728 -7.7442
1.9323 -10.4291
-11.2680 -9.8428
-10.6889 -5.9001
-8.1538 3.2792
10.7865 -10.0472
5.3467 5.0864
-8.4509 2.2445
-8.6609 3.5836
-10.5200 -10.9131
9.2855 -9.2706
-6.8240 -11.3925
-9.1342 -10.7718
-10.9614 -9.6214
-8.6217 3.3716
-8.7419 4.4076
2.2850 -9.1833
-10.6932 -11.5941
-11.6675 -9.5107
-8.1958 1.7429
-10.4622 -9.2286
1.4707 2.7658
4.5709 4.5474
-8.5467 2.6007
-10.7373 0.1127
2.7524 -9.1424
-9.3296 -0.3549
-7.3289 -9.8839
1.7393 -8.1029
-11.2636 -6.0638
-11.3343 -9.3600
-9.9086 4.3591
-8.9844 -9.2641
-7.6212 5.1485
-9.5686 -12.4228
-11.0638 -8.4028
-7.9395 3.7616
0.9026 2.5797
2.3495 -9.6580
3.6823 -0.4815
4.3498 -10.8839
-9.6702 -11.9109
-10.7912 -8.9676
-9.6234 -9.9530
3.2482 -10.5881
-12.7212 1.9815
-10.6623 -8.0374
-6.5984 -10.3442
7.4910 -9.7492
-9.3430 -10.0625
-11.0098 -6.6961
-13.9940 -9.6286
-10.7523 -6.4300
1.8661 3.3662
-8.6864 -7.3241
4.0515 -8.5620
-7.9758 3.9298
2.7980 2.5199
-10.1171 -8.3705
3.4806 -9.4056
3.4286 -9.7436
2.1391 -7.4288
-10.1208 -9.4892
-6.5147 -10.9605
3.3454 2.5842
2.8250 3.5014
-9.7775 1.3173
-9.2781 9.5717
-11.5997 1.6291
-7.3988 1.8698
-9.9627 3.7705
-10.4869 0.2291
-9.5350 -9.8443
-9.1779 -9.9184
-11.2466 -10.1393
-9.8376 -7.5239
-9.9726 -7.5196
-0.8770 -8.0516
-6.0401 -11.4123
-9.5958 1.4737
4.5706 -8.6592
1.4980 3.7666
-9.5912 -5.9682
-9.1716 0.1590
-5.9374 -9.0889
-10.4860 -10.5391
-13.3652 -6.9024
-7.8118 -9.5479
-10.8859 -9.5246
3.1346 2.2113
-9.1116 -8.2703
1.1347 -8.9685
-9.6528 11.4695
-11.5083 2.9452
0.3289 2.9663
-8.4713 -11.5072
-10.6438 -8.5478
4.3120 1.3325
-9.4711 -11.2132
4.8518 -9.8687
-8.1904 -9.9565
-8.8028 2.5284
-9.5379 1.3600
-9.4927 -11.3682
0.3772 -10.0780
-9.5391 -8.4352
2.2962 -10.5247
-12.2402 2.8807
4.9728 -11.6826
2.0973 -11.3958
-9.7084 -10.4254
4.7035 -10.3639
-10.2488 -8.7738
4.1248 4.0507
-8.5353 2.5959
-7.0963 -8.8735
-8.7437 -11.4161
1.6553 -0.1400
2.2060 -9.4486
-7.2498 3.8063
-8.9495 2.4410
3.5590 -10.7118
-11.2002 10.2853
6.0074 1.4885
-9.9562 -10.6372
-8.3310 3.0147
-9.6853 -8.1581
4.3815 -8.9417
-7.9769 -5.7184
8.9774 4.1789
6.0679 0.1640
-8.9055 -10.5198
1.6739 -4.6218
-8.9386 7.4462
3.3700 -10.7488
-6.9048 -10.3606
-10.5710 -7.2851
-9.4111 3.7788
-9.7950 2.7844
-9.0186 -11.3483
1.4186 -7.6756
-10.3289 2.0366
-6.8783 -7.6155
-10.0852 7.5698
-7.8961 8.3155
-8.9630 -8.6610
2.7025 -10.0579
-6.6680 -9.9069
5.4361 -10.3434
-9.1449 4.4158
-8.2890 3.0061
1.8610 -11.1196
2.4531 -7.2784
-10.9567 -8.2503
-10.3819 0.6274
-9.0996 -8.7602
-6.0772 -10.3359
-7.9570 -11.4062
-0.3539 -8.6699
5.1654 -12.6921
0.7172 2.6518
-6.8689 3.4790
-7.9757 -11.8914
-6.8962 10.5826
-10.7902 -8.3832
1.0643 3.1846
1.4067 4.4161
-8.5360 -8.9608
-8.0970 1.1054
-7.3121 2.5617
-13.2209 2.0654
-8.2692 5.9833
4.6440 -10.2497
-8.2512 -7.9320
-10.8535 -11.0998
0.7480 -9.6121
-11.1914 -12.6222
-8.4147 -12.9810
-9.7232 -10.5054
-8.0921 -8.7007
8.0377 -9.5056
1.2520 -12.7718
-9.6051 -7.4358
-0.8504 -8.6216
4.3695 -7.8620
-10.2160 -6.9990
-10.2157 -11.3319
3.0129 -7.2771
-10.0119 -10.7750
1.2987 4.5583
-8.8053 -11.0381
-0.2806 -9.8955
-7.9039 -8.0684
-11.7098 -8.8332
-11.9991 -11.1130
4.6070 -0.1246
4.7235 5.1787
-6.9761 -11.0923
-9.3780 3.0018
-10.5848 -7.8569
-9.2756 2.6401
-9.5359 3.6222
-10.9889 1.7517
-8.8310 -7.1784
-9.0879 1.5685
-8.8374 2.8553
2.7909 2.0432
-10.8973 2.2295
-8.8079 4.2004
-9.5817 -10.1138
-8.7508 -7.6023
10.7896 2.3986
-9.6223 -6.8036
-11.8869 -9.5646
-10.3710 -8.2153
-7.2030 3.1472
-10.3280 0.8072
-8.5022 1.8512
-6.9225 -10.7246
9.2186 -7.5255
4.3062 1.2596
-10.1017 8.8491
5.5765 -8.8251
-11.2373 -11.4057
-10.6391 -10.4958
5.0629 -7.9871
-12.9282 -9.0799
-9.0078 4.4240
-10.2238 -11.6392
-12.7639 1.8695
4.5493 1.7726
-9.7099 -8.4159
-9.8514 1.9187
4.2098 -10.5993
-10.9225 -9.9706
-9.5391 3.3932
-8.2295 4.1652
-8.1935 -10.6249
-11.0426 2.1632
-10.0698 10.4781
1.1149 9.3756
2.1593 -9.2626
3.1710 4.3235
0.8266 11.8653
2.3758 -9.3539
6.9477 2.5259
5.0020 -8.3463
-8.6025 5.1161
-8.2173 -12.8173
-11.1498 -0.0669
0.3560 -7.6951
-10.2771 -8.9722
-9.9081 -9.3976
0.1934 -9.5581
1.0829 -9.2896
-8.5572 -9.5961
-6.9411 -8.0517
-11.4874 -9.0274
-9.7405 -9.8285
-10.0414 -9.9249
-9.0359 -8.6064
-11.6906 3.4714
-8.9185 -12.7609
-8.3935 -11.4647
-8.5595 -10.6140
6.2162 -10.8103
-7.6326 3.2453
-9.8658 -10.1908
2.3434 -8.6853
2.5555 -9.5479
-8.1534 -7.3832
-11.6739 -8.9280
-9.2945 -9.9613
8.2724 -8.5344
-8.5907 -11.6937
2.9393 3.4112
-10.7087 -8.2535
-9.1368 -11.3371
-9.6781 -8.3135
-9.8353 -8.0923
-12.3212 -11.1762
1.5122 -8.6307
-6.9171 -5.5106
-7.7102 3.4276
-7.5071 -8.1423
3.9722 3.0328
6.8793 -11.2882
1.2862 -7.5274
-10.6704 8.7287
-9.0205 2.8814
2.6729 -10.6520
-9.8783 -10.0088
-0.5980 -11.4541
-6.5262 -9.5691
-10.0927 -7.8129
1.3331 -7.6024
-8.0670 -9.3304
2.5138 4.9933
3.2220 -0.3665
-6.7521 2.9213
1.7647 2.6753
6.2707 3.4690
-10.6942 -8.2090
-10.3622 -11.9358
-9.6145 -9.9141
-9.7259 -10.2335
5.1591 -11.1978
-8.3451 -10.0721
-9.7204 -12.2263
1.4788 -10.9761
-8.0645 0.1785
-10.1489 5.0583
-10.4183 -11.5228
3.0902 10.8851
-8.5668 8.7399
3.7381 -7.5678
-10.7307 -7.4025
2.9008 -10.1622
-13.2907 3.3306
1.7497 -6.8843
4.2990 -12.0365
-7.7299 -8.4498
-9.2252 3.2765
1.2764 -8.6373
2.7687 -9.1222
-9.6424 -7.9386
1.5630 -8.9333
-8.9904 1.7482
-9.9249 -5.7377
-10.4889 -9.1046
-9.3579 -10.5749
-13.4413 3.2994
1.9519 4.8183
-10.8901 4.7480
-7.1938 3.9588
-8.3249 -11.5981
8.1828 -10.6913
-0.5128 -8.1248
-10.6976 -10.4850
2.7339 -8.3350
-14.5286 -8.4875
-9.1177 7.1220
-10.7203 -10.4974
1.7809 -11.4649
1.5264 3.0685
-7.3462 -0.5409
-11.0390 -7.7666
1.9085 -9.5936
-0.1488 2.2367
4.3232 1.1175
3.0857 -9.5843
3.8390 -9.7163
5.1589 -10.8492
0.9657 -0.8960
-12.4661 -10.6204
